date,current_200_63,faster_100_63,faster_50_63,monthly_200_21,crossing_200_63,no_market_gate_63,core_plus_dip,core_plus_index,index_hold,index_dip
2025-09-26,170680.2780543301,181601.38007239823,146690.61613271962,142835.2153272014,143077.282706243,160853.61111228444,155173.78614803805,169205.55223431825,148376.71238042443,101533.36465880493
2025-09-29,171292.20569715236,182426.9056232405,147024.47560690175,143395.51874822192,143649.89480493683,162605.47326438405,155637.1274642612,169643.89583935976,148270.92206670373,101508.36694762329
2025-09-30,171227.83672437404,182157.8778675032,146932.84363363514,142912.88160222583,143382.16836450715,162135.1540199993,155543.30429836764,169422.57023205995,147731.33173467248,101380.86450621704
2025-10-01,172718.16346082423,183307.9091480208,147851.92371176014,144920.2055615764,144369.65824793,163025.00985496023,156713.18607327,170966.20460095644,149313.05271245568,101754.61710021118
2025-10-03,173209.26328382228,183557.2812030745,148010.83794210682,145572.68685430102,144614.2508687796,163110.64082114675,156925.58788296237,171259.85564770937,149656.89948369592,101835.86633727173
2025-10-06,173743.45023450587,183797.08145789627,148171.93092153798,146833.90119451098,144901.78447626252,163229.27587668874,157560.07182308688,172133.09004559755,150667.29142095178,102074.6167950354
2025-10-07,173760.89115247462,183726.43776587967,148130.38097952137,146822.66730779223,144834.67967889924,163162.19053428152,157642.64764400973,172258.16540875673,150847.14948369592,102117.11633727173
2025-10-08,174362.13175306056,184257.74468116288,148595.71108816395,147379.2043408733,145269.13924310822,163525.44560019948,158273.9897460605,172760.7576633954,150302.28012944787,101988.36648985962
2025-10-09,174648.800774667,184444.33306006913,148834.29272268544,147504.65403264575,145476.897070867,163707.16761558034,158602.32745358004,173297.84323468446,151185.70108892053,102197.11435362915
2025-10-10,173995.96662244532,184236.8171909285,148686.0500163866,147721.11828130297,145401.128119451,163595.9900795696,158124.34017941012,173003.60611310243,151963.33173467248,102380.86450621704
2025-10-13,174959.0202418301,184797.70588569168,149177.18608663807,148557.12766545825,145912.0098256888,163982.12923972585,158987.50881191745,173756.77794995546,151497.8252954635,102270.86771056274
2025-10-14,175472.73835096095,185152.3252780867,149526.0305156542,148270.7478436809,146118.48659418244,164259.1463448284,159663.87594601169,174314.3935581708,150995.26883794396,102152.11618468384
2025-10-15,175973.8895197842,185635.8714588118,149843.82355306874,149580.82285588793,146519.09512231965,164635.23373191335,160114.84485622897,175062.86307873964,152254.29142095178,102449.6167950354
2025-10-16,174882.30381116603,184487.0529773665,148892.27707479725,148971.71290105395,145637.8938894095,163635.64762656667,159257.70862576022,174534.47745862245,153645.5640039596,102778.36740538696
2025-10-17,174915.35093030665,184092.3753726912,148466.2638988329,148971.44994634204,145275.93442438263,163272.63761680105,159353.18876644626,174813.70775189638,154423.19464971154,102962.11755797485
2025-10-20,174501.9130946133,183476.65460853104,147976.11509512196,150084.01066106372,144782.4189824881,162706.06605308034,158772.01368710055,174443.7791630292,155317.18979741662,103173.36404845337
2025-10-21,174333.2989741299,183586.57782630448,148074.79548452626,150290.36497014575,144888.184180242,162917.18145530202,158559.20375057711,174232.22044720888,155322.48496343225,103174.6152691565
2025-10-23,172698.22734937404,182304.41120032792,147279.72437856923,148225.30898564868,143868.31828973908,161676.91969077566,157399.59828182711,173137.61741986513,155597.5752954635,103239.61771056274
2025-10-24,172643.8126307461,182145.96509437088,147207.08878896962,147503.97103398852,143750.48117731232,161419.09364097097,157269.62641903415,173007.64555707216,155597.5752954635,103239.61771056274
2025-10-27,172125.28769788478,181848.75980262284,146956.7467174364,148145.6146039348,143601.46820734162,160983.25938193777,156918.1605376865,172776.17860760927,156105.41077519982,103359.61664244751
2025-10-28,173521.24375895076,183405.234601722,148191.229101184,148996.19615608934,144609.75695932034,162224.50217549648,157808.97587415352,173635.7439440763,155973.16077519982,103328.36664244751
2025-10-29,174144.2148282867,184113.0486581185,148473.5619716674,149110.8696027446,144777.0569471133,162685.07941548672,158441.7334425129,174443.50074949622,156713.75754644006,103503.36587950806
2025-10-30,173913.16092661434,183936.64233182455,148282.0635051757,148883.84055001024,144591.34327829006,162470.02147786465,158269.4871809162,174031.25280943274,155698.07044316857,103263.36420104126
2025-10-31,173900.17349985652,183867.34618924643,148417.6566906005,148881.81789070848,144723.34646737698,162499.37664143887,158201.64642163887,173775.9120501554,154904.57044316857,103075.86420104126
2025-11-03,174015.65724161678,184020.73219083334,148294.1100978881,148859.63992745164,144397.48123300198,162399.4630824789,158294.07832166328,173902.09639158606,155047.41077519982,103109.61664244751
2025-11-04,173121.8705137115,183006.85212491537,147415.1564083129,148058.7426801372,143534.56572091702,161439.80512349453,157446.50538465157,172834.52223387122,154116.3656091842,102889.61542174438
2025-11-06,173312.23104075008,182674.55679105307,147279.52619743644,147246.27515084032,143428.98164498928,161062.32961385098,157000.7858869709,172220.0519732511,153402.21238042443,102720.86465880493
2025-11-07,173992.10186747127,183105.65269254232,147610.84367943107,147251.78252083543,143557.74562204006,161325.08213155117,157276.9662611164,172521.23387327552,153508.01883794396,102745.86618468384
2025-11-10,175121.63830599366,184445.28584076284,148614.77922061618,147730.40508525292,144030.88469410897,162320.98472281283,158029.48438318397,173405.00046946417,154063.46238042443,102877.11465880493
2025-11-11,175230.2994476998,184765.50851227163,148790.27994915785,147842.01340739647,144205.8284261689,162654.54749173802,158516.38662012244,174058.1548426331,154767.04142095178,103043.3667950354
2025-11-12,176115.66684119345,185646.82157684682,149663.0304450685,148604.73942058007,145025.0451009736,163476.63405484837,159026.38965662147,174805.65711619268,155772.138192192,103280.86603209595
2025-11-13,176549.97023932578,186103.34069610952,149893.20753094496,148966.03362529198,145285.53766994333,163831.3453738181,159583.70409448768,175321.7232325257,155597.5752954635,103239.61771056274
2025-11-14,177935.5154129708,187060.67893768667,150352.36366650404,148009.20981852929,145788.79586391305,164493.99629850072,160626.8851400199,176419.90076853643,155830.32044316857,103294.61420104126
2025-11-17,178219.29478962513,187543.61019056168,150657.83299677164,148412.6173930431,145900.9570154697,164841.02771006714,160804.15463497405,176739.67209454527,156433.388192192,103437.11603209595
2025-11-18,176469.8443654308,185920.1675025734,149369.9379772404,147701.71744492298,144781.06697030368,163526.72296153198,159598.03842403655,175408.55588360777,155904.388192192,103312.11603209595
2025-11-19,176926.98640186878,186353.30194776383,149655.24778406412,147683.28418686634,145023.86347909275,163916.30558787475,160028.6502557016,176014.16695233335,156644.98496343225,103487.1152691565
2025-11-20,176767.42162067982,186303.58586805192,149598.39410822184,147769.03263046985,144984.8021692783,163905.27578745972,160082.31888057952,176226.58801861753,157316.8252954635,103645.86771056274
2025-11-21,174793.37250263782,184224.9717628273,148135.35013239176,146601.04585983997,143782.6773066074,162232.45959483276,158554.4492211557,174533.71744366636,156618.54142095178,103480.8667950354
2025-11-24,174576.4128545055,184035.04169385758,148019.14115564615,146797.18018930024,143759.11180062595,162135.00328074585,158442.63841488128,174294.4041959857,156078.95108892053,103353.36435362915
2025-11-25,175416.32018787952,184846.1149055275,148654.42991297037,147156.87255685395,144396.26284737888,162847.72956858765,159135.45985653167,174909.72624798765,155750.97367192834,103275.86496398071
2025-11-26,177915.76304371448,187336.46054761735,150551.35024683268,148554.2727338559,146012.83348031345,164889.54664622436,160975.5836968637,177166.10222455015,157512.55271245568,103692.11710021118
2025-11-27,177255.18695576282,186673.73619764176,149951.7119793156,147507.35772009715,145499.61512704197,164242.09664927612,160617.44720699554,176859.21619244566,157729.44464971154,103743.36755797485
2025-11-28,177310.1311925182,186678.54093091813,150028.44265405924,147429.19656439646,145501.0518946201,164159.6125641931,160625.48066951995,176875.99675580015,157766.46238042443,103752.11465880493
2025-12-01,177369.93233234974,186698.4203101906,150095.24577753336,147140.5670554243,145695.16648812595,164241.9588624109,160959.2805505014,177161.04862042418,157560.16077519982,103703.36664244751
2025-12-02,176434.0360539684,185760.00202100602,149244.62243311197,146205.5522620283,144835.12661691013,163395.8231049646,160176.66536190276,176198.43312664976,156798.39948369592,103523.36633727173
2025-12-03,176867.26165516468,186198.39997022477,149564.44710962565,146038.13877936229,145125.93951363864,163795.67240916382,160450.00157406097,176364.2673551654,156343.45108892053,103415.86435362915
2025-12-04,175493.4386647472,184880.46611707535,148644.33238642008,145119.0367819868,144347.97518868747,162727.52792369018,159492.9602380014,175478.47693463316,156644.98496343225,103487.1152691565
2025-12-05,175647.84552509876,185018.2888709816,148668.76527826578,145541.72444983348,144439.02706857029,162814.10586558472,159947.15939571624,176137.6779234027,157512.55271245568,103692.11710021118
2025-12-08,173686.13136036487,183019.35816114274,146846.08007471354,142532.83174200877,142793.90350289646,161084.22172557007,158463.14964535003,174333.66847821226,156158.3140039596,103372.11740538696
2025-12-09,174433.68213855327,184073.86864253707,147250.8007339774,143584.14722510203,142962.4896810169,161799.29355411502,158862.91154327075,174595.92961319353,155576.41077519982,103234.61664244751
2025-12-10,174781.00747882426,184425.18771907515,147602.6956848441,143905.0034339033,143339.25573326298,162169.93080692264,159170.6108383147,174804.87784012224,155158.49625493615,103135.86557433227
2025-12-11,175086.46241962016,184874.19971248336,147799.20328372106,144675.47026129588,143445.94324852177,162489.130361366,159576.87454070727,175382.39093216325,155883.22367192834,103307.11496398071
2025-12-12,176886.01976977885,186364.78005000777,148866.65714877233,145762.1203238569,144364.76719261357,163672.79547672244,160822.71055450122,176848.22816666032,156814.26883794396,103527.11618468384
2025-12-15,176701.69962512553,186297.51436397262,148841.2706131278,146318.03444739207,144463.5552480335,163726.24274234744,160869.7561782805,176876.52455337907,156734.92206670373,103508.36694762329
2025-12-16,175962.50623523296,185563.57750484176,148226.20718234166,146228.2110068403,143881.66526390263,163084.34781436893,160253.32786407153,176025.09562881853,155740.39948369592,103273.36633727173
2025-12-17,176063.76576434672,185666.1699273271,148469.48761599645,145866.19070502146,144115.77491356083,163191.24095706912,160267.13293304126,175920.14917190935,155237.8430261764,103154.61481139282
2025-12-18,175616.12385760844,185149.5679680986,148189.81473391637,145276.84534529594,143936.613948595,162778.32430057498,159912.83260955493,175582.09945877458,155306.6156091842,103170.86542174438
2025-12-19,176603.48840533794,186343.74454280562,149035.57912295446,147261.83309248832,144668.6658742542,163717.6609094617,160883.5868209807,176754.04080398942,156158.0395593795,103372.05255553345
2025-12-22,178228.89083301128,188108.21523067183,150325.51156466588,149010.8003547564,145707.82702232548,165140.72571353885,162280.04374541919,178430.5613575783,157343.26883794396,103652.11618468384
2025-12-23,178227.44069110454,188217.16653987594,150266.7933410941,148787.17304304984,145632.4277303333,165174.56490116092,162478.62359466235,178627.88998611833,157337.97367192834,103650.86496398071
2025-12-24,179463.6511403233,189648.30096980758,151338.80370181188,150002.1983573809,146644.13680626103,166369.75823001834,163554.6931442229,179681.46045120622,157242.75754644006,103628.36587950806
2025-12-26,179450.77155505717,189624.73979732223,151422.16064303502,149816.8954933062,146838.855052721,166414.79434757205,163676.27982940356,179673.04606827165,156692.5930261764,103498.36481139282
2025-12-29,178524.50856982768,188634.17735835738,150669.44418185338,148695.4220118771,146065.27527977177,165530.57712345096,162766.6235183684,178599.64006241228,155999.6043176803,103334.6151165686
2025-12-30,179027.9061528355,189213.39058467574,150978.37756198033,149614.16261246303,146296.84978843876,165958.7058160779,163206.29118194262,179060.5594044533,156089.54142095178,103355.8667950354
2025-12-31,179322.29026233256,189517.6026818437,151272.65220492467,150124.09980728725,146563.3729055042,166204.1583917615,163481.3959793059,179584.41298111345,157142.24625493615,103604.61557433227
2026-01-01,179378.6098195225,189758.65741512008,151355.25017397985,150694.51293137172,146673.76681114384,166420.49730472537,163768.30828704516,179873.8239155617,157152.82044316857,103607.11420104126
2026-01-02,179752.05839740337,190071.10904475875,151771.72328799352,151157.9660868893,147160.6121633167,166785.4466150281,164123.13073577563,180506.14651688005,158327.20108892053,103884.61435362915
2026-01-05,180694.3624669224,190803.4193932695,152337.40350192174,151192.46186783412,147715.84826255986,167411.29157047244,164800.9422951302,181055.858903965,157724.14948369592,103759.38697560891
2026-01-06,181268.80802356303,191434.88973018355,152834.03388827428,151580.37968399623,148189.50059105107,167939.07867984744,165370.81375509113,181564.10804947282,157517.83173467248,103759.38697560891
2026-01-07,182006.24399768413,192247.6667382402,153306.01695101842,151252.52200272182,148540.98781944462,168511.08438663455,165991.0890541634,182136.98527725603,157359.138192192,103759.38697560891
2026-01-08,179460.82260333598,189593.05631038375,151436.79689639196,149630.89670517543,146913.48041893193,166382.23189334842,163880.80443197102,179585.879304966,155883.22367192834,103759.38697560891
2026-01-09,177868.96198474467,187721.6783044023,150112.7947525321,149252.376372839,145712.33210350224,164828.6431940076,162620.39560323567,177955.75105484392,154645.3656091842,103759.38697560891
2026-01-12,178839.7002278477,188426.2571160478,150884.23647158727,149410.42642929652,146778.6753347034,165709.3748987195,163458.94664388508,178996.54190262224,155322.48496343225,103759.38697560891
2026-01-13,180475.65387164653,190016.21509334273,152186.35231631383,148920.0937419186,147974.11501671025,167037.35527591678,164576.98744588703,179997.66424759294,154931.03012944787,103759.38697560891
2026-01-14,181119.9498158604,190805.85489436812,152638.15389102086,150019.47887375453,148278.84739280888,167536.084859657,165312.85893636555,180659.27554520036,154682.39948369592,103759.38697560891
2026-01-16,181189.13567554057,190657.47911616988,152776.82089083776,151271.37980606654,148609.8996694202,167558.92300968143,165240.86316305012,180647.3205433693,154883.42206670373,103759.38697560891
2026-01-19,181766.28233539165,191174.3824212236,153156.58608096227,150518.4697184811,148977.50587059208,168027.29439334842,165819.94096761555,181003.61776932146,154137.53012944787,103759.38697560891
2026-01-20,180312.43331348003,189768.848104207,151978.1841263114,149640.69909622768,147988.08561302372,166901.17365055057,165143.9311256966,179798.30696304704,152365.3769006881,103759.38697560891
2026-01-21,180485.60767566264,189946.69328853316,152224.31851046666,149684.9995723019,148431.05976463505,167305.34732608768,165604.75976949543,180048.9977284279,151661.8140039596,103759.38697560891
2026-01-22,178688.4203892857,188311.59117671676,150763.07861178502,149036.43060257533,146850.34452415654,165733.79703311893,163752.11059957356,178458.62431534196,152539.93979741662,103759.38697560891
2026-01-23,178656.54361926616,188446.63570186324,150776.00770419225,148205.98630064307,146779.59559227177,165768.17242984744,164001.35226827473,178281.26887710954,151111.64948369592,103759.38697560891
2026-01-27,180901.29136096538,190494.30348750777,152482.07884066686,148924.4993621665,147648.02710388415,167626.2658136365,165872.1985817513,180359.09480484392,151804.638192192,103759.38697560891
2026-01-28,181678.12175778786,191700.22469121506,152780.73469220128,149650.5575286704,147327.19249364443,168410.40600171883,167027.65881822346,181734.17253399186,152539.93979741662,103759.38697560891
2026-01-29,182549.9767332213,192024.53068510347,153501.13863934905,149900.67124530187,148308.89310493096,168415.94973219017,168194.4441431392,183021.03940187636,152941.98496343225,103759.38697560891
2026-01-30,179975.75566388536,189061.22676054292,151109.02007855804,147951.28843280187,145839.8996204339,166189.97774732686,165462.51491340288,180187.99267946425,152603.43335820764,103759.38697560891
2026-02-02,175795.20561505723,186346.98678556734,148920.44972028167,144265.04390686518,141989.66082038506,162389.6237739382,161619.61116584428,175904.267581808,151127.51883794396,103759.38697560891
2026-02-03,179506.5666990416,187603.9717709189,149935.20951642425,147569.37456482416,146906.5089239208,166009.75625074483,164694.50435432084,180132.55884157363,154989.21238042443,103759.38697560891
2026-02-04,180710.13011456895,188345.65681425386,150533.97244061859,148838.20241516596,146601.68384577992,167375.61263502217,165781.15193732866,181283.98700319472,155206.1043176803,103759.38697560891
2026-02-05,179412.1334104674,187232.9805599814,149637.67507733734,147767.44376343256,145242.23459651234,166017.70223463155,164507.82565864213,179805.26265321914,154518.41077519982,103759.38697560891
2026-02-06,179593.83169080186,186950.76996580415,149411.9042109433,148541.50337189203,146412.81482722523,166606.95072401143,164528.9164026607,179873.75146852675,154677.1043176803,103759.38697560891
2026-02-09,182466.37435437608,187700.58765379243,150015.97696484954,150686.24543732172,148909.2331316686,169249.787851697,166794.77858527788,182441.39422975722,155687.49625493615,103759.38697560891
2026-02-10,182412.41205121446,187744.14906278902,150051.39886273773,150745.06671875482,148992.12369563343,169269.10155714134,166758.07817634233,182562.69382082167,156216.49625493615,103759.38697560891
2026-02-11,184500.256701483,187943.60858122163,150212.0834788266,152851.60033386713,150220.97551753285,171306.50264967064,168388.63957770952,184239.07657228652,156369.91077519982,103759.38697560891
2026-02-12,184575.79852582383,187894.47355619722,150172.6444224301,152784.78057068354,150342.33002497914,171227.7773994265,168506.42047675737,184107.21477113906,155534.08173467248,103759.38697560891
2026-02-13,183154.87847424913,187377.24329344087,149755.5765131894,151612.03681915766,148327.27672602894,169910.75181043724,167367.3417566646,182430.93701540175,153735.48496343225,103759.38697560891
2026-02-16,183051.1405058043,187337.40014616304,149725.00474347503,151494.25894897943,148514.4757158971,169926.99395216088,167286.80452521928,182649.02209840956,154735.30271245568,103759.38697560891
2026-02-17,182806.27533246446,187029.72505155855,149476.19178571136,151028.04518860346,148156.97783686878,169536.12987745384,167037.867406689,182520.1617010707,155137.33173467248,103759.38697560891
2026-02-18,183433.08467389512,187127.7422634726,149554.67991437347,151486.54856079584,149030.77361323597,170011.1268562136,167518.84265693315,183108.58061586562,155497.0640039596,103759.38697560891
2026-02-19,183231.15774823594,187574.90380827241,149915.82769574554,151048.1888043261,148559.47731806996,169596.11760938744,167482.9633844722,182469.14018617812,153476.28012944787,103759.38697560891
2026-02-20,182574.94077588487,187700.79244200044,150017.18005933196,150256.07817047602,148155.4323351598,168790.20008314232,167095.6440485347,182216.1218145961,153925.93335820764,103759.38697560891
2026-02-23,183490.22967816758,188258.52471891695,150466.84805097015,151096.2016522265,149042.56159236195,169703.06481397728,167954.63327582963,183267.8712347621,154571.3140039596,103759.38697560891
2026-02-24,183417.81746198106,188380.63937345796,150566.27450360687,150640.3443676806,148503.1315539098,169296.46227491478,167904.5346735347,182806.9716681117,153195.91077519982,103759.38697560891
2026-02-25,184693.5406217711,188498.3951870566,150661.23458661468,151502.85709351068,149665.06006648304,170220.17690504174,168885.9376123775,183911.6144140834,153608.53012944787,103759.38697560891
2026-02-26,184824.80702496934,188223.79421964937,150439.93995465667,151837.39366882807,149706.10152461292,170345.18050611595,168964.45134528764,183982.22525392714,153582.07044316857,103759.38697560891
2026-02-27,182708.25702191758,188555.48817411714,150707.36700238616,149670.73894306913,147918.50548579457,167953.32461011986,167532.8226526607,182030.78003297988,151841.67206670373,103759.38697560891
2026-03-02,181403.50712622347,189692.5782009726,151626.49664105804,149650.13757893338,144005.53845190638,166632.71900253012,166989.63445542025,180956.70932841522,150064.22367192834,103759.38697560891
2026-03-04,178926.53480566683,188737.5095821982,150855.57813825042,147313.20850178495,142854.7919003927,164292.6063827229,164885.82740280795,178119.78478312714,147609.67206670373,103759.38697560891
2026-03-05,179999.90757788363,188437.60000578218,150613.5534800473,147780.60634419217,142479.84722876185,165262.20338284498,165605.9848277347,179323.4218223117,149228.41077519982,103759.38697560891
2026-03-06,179023.66224707308,188250.07424894624,150461.277677435,147204.06824299588,142268.8455045187,164390.73052823072,164823.3640086429,178051.00003886444,147588.50754644006,103759.38697560891
2026-03-09,177277.13315929563,188326.45973173433,150523.31710614593,145506.19311101883,142352.8562314474,163042.0276091296,163502.98152651155,175967.4796783151,145033.44464971154,103759.38697560891
2026-03-10,179723.93253673703,188643.09024015718,150777.8802012387,145851.71105535477,142752.2802121603,165294.15216662473,165417.70596803987,178281.94392697234,146371.8140039596,103759.38697560891
2026-03-11,178576.64496959836,188573.48217741304,150722.9248484555,145652.6568713948,142650.0776364767,164184.3883879382,164499.82304872834,176670.4386932077,144049.49625493615,103759.38697560891
2026-03-12,177703.16358532102,188564.5579678183,150715.16644086273,145542.24108465164,142651.96816992396,163318.08742358274,163808.27028383577,175564.9266997995,142663.51883794396,103759.38697560891
2026-03-13,175547.70210810122,188172.65148893648,150398.8150614682,144997.24475157817,142169.64079260462,161475.68994738645,161906.61472880497,173040.23437802214,139886.26883794396,102975.48566982475
2026-03-16,174919.87015314517,187626.17135587984,149957.28149213226,144489.2180639561,141507.1232449972,161037.82419421262,161396.45332133427,172841.3217498483,141203.47367192834,103294.20441982475
2026-03-17,175526.91310663638,187899.45410124116,150177.31332196624,144650.9509507002,141848.72419714564,161598.27564074582,162004.12190043583,173696.4917022409,142250.89948369592,103547.64582607475
2026-03-18,176114.13144464907,187766.57545439058,150070.48480023773,144572.19570167677,141682.51757788294,162125.57089831418,162499.76321208134,174475.88164059538,143451.72367192834,103838.20441982475
2026-03-19,173054.56324549136,186703.26880613618,149210.33481397064,143780.57547767775,140413.30751013392,159378.49797656125,159683.1715983118,170745.54033200163,139584.73496343225,102902.52473232475
2026-03-20,173523.67232294497,186763.6533962851,149258.7423685971,143791.17441566603,140481.02148413294,159684.64194323606,160073.61791789188,171129.73817746062,139558.29142095178,102896.12629482475
2026-03-23,170242.02700347325,185143.57733122163,147947.7340067807,142576.39231117384,138554.497970339,156712.4403390804,156977.02608247922,167168.1446635812,135897.60431768035,102010.36457607475
2026-03-24,171941.30801696202,186085.3438488608,148708.26619519622,143274.81240089552,139691.70928930872,158213.69030856283,158681.27740999387,169457.3950755685,138373.32044316857,102609.40363857475
2026-03-25,173057.93808288,186639.72367063814,149157.05951489837,143653.64771278517,140353.01643347376,159169.32402133138,159821.70786043332,171126.57689929896,140610.99625493615,103150.84504482473
2026-03-27,172314.65537566564,186280.01972929292,148866.95632733734,143350.69950111525,139906.74233984583,158497.0568551937,158963.16818758176,169621.78936267787,137876.0752954635,102489.08723232475
2026-03-30,172291.79900664708,186690.42123380952,149200.42062177093,143547.98644954682,140378.81932043665,158486.53610324056,158811.74553438352,168789.11518360072,134993.01883794396,101791.48566982475
2026-04-01,174170.17254943273,187121.65323606782,149548.63762463958,143848.0459283066,140900.40829443568,160095.78477572592,160490.99175020383,170969.61262012416,137114.3140039596,102304.76691982475
2026-04-02,174004.16828460118,186617.72489897066,149141.28358258636,143127.95737208147,140298.9630887472,159947.70872592123,160196.95651765988,170695.57403064662,137198.93979741662,102325.24348232475
2026-04-06,174635.29249114415,187057.30094877534,149496.7211588803,143817.16748560686,140813.31286596888,160512.56196688802,160852.9532980554,171681.5726420968,138595.50754644006,102663.16535732475
2026-04-07,174588.01142424962,186951.16032377534,149410.68911542327,143629.7116292836,140680.72448706263,160442.86395358236,160826.78021761106,171807.89971424037,139240.888192192,102819.32551357475
2026-04-08,176592.19732207677,187595.27439848238,149930.81587018401,144646.03928126115,141438.6260526144,162271.39691256674,162930.6352133386,175188.00364185267,144641.97367192834,104126.20441982475
2026-04-09,177353.7459594669,187285.65544859224,149681.17479504974,144132.3480886342,141062.91752600306,162962.16673373373,163328.7475027673,175312.3656261056,143483.46238042443,103845.88410732475
2026-04-10,178105.35174865148,187431.8943401938,149798.97197522552,144362.6590474965,141235.43669104212,163649.9643411556,164068.8262076013,176359.94707752162,144784.8140039596,104160.76691982475
2026-04-13,177605.31643981359,187434.99141660982,149801.9726923886,144346.46059168596,141229.129119631,163181.8722696224,163522.07191988156,175509.43989063197,143499.33173467248,103849.72395107475
2026-04-15,178768.00829619786,187865.3506771689,150148.57632245452,145066.0670980336,141754.54948401087,164181.0123300472,164649.35625215695,177167.97422290736,145747.58173467248,104393.72395107475
2026-04-16,178603.24871367833,187934.83550993257,150204.5448435727,145207.928182018,141850.15759253138,164004.00460909994,164569.1624197595,177110.28328967982,145842.8140039596,104416.76691982475
2026-04-17,179237.44555205724,187927.66633573823,150198.12974347503,145187.67172755022,141839.32960486048,164601.2395944515,165100.82573457883,177881.9444682687,146858.48496343225,104662.52473232475
2026-04-20,179292.6029617252,187916.8261410361,150189.68996991546,145163.869008434,141823.08134436244,164643.75894259603,165122.07094331906,177820.68921924525,146509.3430261764,104578.04426357475
2026-04-21,179201.99502105138,187970.72843900972,150233.36028851898,145237.24689234514,141881.2860410177,164612.48034762533,165141.89310213254,178143.01305652552,147789.53012944787,104887.80598232475
2026-04-22,179080.5369750919,187941.52613035493,150209.87111462982,145175.04137171526,141839.9470517599,164527.36763095052,164962.5500998132,177714.9212749093,146736.8252954635,104633.08723232475
2026-04-23,178961.40537566564,187703.39649931245,150018.0914133969,144761.5118917348,141542.74745154017,164308.48544406088,164715.5497030847,177232.92026782923,145742.30271245568,104392.44660732475
2026-04-24,178573.66831511876,187551.8957211142,149895.96771039398,144541.68594874162,141372.10127234095,164014.08380221517,164314.20586153195,176497.8247478097,144329.8656091842,104050.68488857475
2026-04-27,178618.40046233556,187639.19587675386,149966.16168012054,144700.73113001604,141484.43066382044,164067.92517184408,164442.54138704465,176804.90935779506,145086.33173467248,104233.72395107475
2026-04-28,177877.46477050206,187371.7523113852,149750.15187634857,144245.00159205217,141155.6623074972,163497.73027133138,163765.74396272824,175998.11468006068,144536.18335820764,104100.60676357475
2026-04-29,177985.71432036778,187383.3464810019,149758.81678571136,144232.17184962053,141157.75434851283,163541.10238742025,163930.4850973718,176369.10505176478,145409.03012944787,104311.80598232475
2026-04-30,178568.4354125919,187496.28781858736,149850.75594128997,144457.2360433461,141308.72613501185,164060.90705966146,164322.97023531125,176621.5908000558,144816.55271245568,104168.44660732475
2026-05-04,179371.67680663487,187474.45313230806,149831.8029231015,144456.8751424672,141300.24510168665,164596.09831332357,165011.65799471067,177449.02672840052,145403.73496343225,104310.52473232475
2026-05-05,179462.0051834049,187476.66174284273,149833.70641889007,144432.6884969594,141290.9467618429,164712.80410861166,165035.3263449304,177370.1941630929,144969.95108892053,104205.56379482475
2026-05-06,178320.84310201125,187801.14052652018,150092.22396080205,144930.1978505971,141651.69756156404,164050.47099022337,164399.79563160514,177163.41634893758,146784.43335820764,104644.60676357475
2026-05-07,178691.53397420363,188178.4176947941,150397.98302452275,145238.20688380022,141943.99774772127,165315.0213289685,164765.4654619274,177459.08648443563,146488.19464971154,104572.92707607475
2026-05-08,178730.20847371535,188217.63801644937,150429.67177574345,145271.5856527211,141974.29901725252,164700.93295006224,164764.93708057975,177304.80672979695,145837.51883794396,104415.48566982475
2026-05-11,178604.42443135695,188089.50495217936,150323.7450789661,145173.25891627092,141873.29939872224,163663.55497459837,164507.5060808239,176567.37618780477,143806.16077519982,103923.96613857475
2026-05-12,179419.0623555513,188918.95515512125,150995.92334739873,145847.87720240373,142515.90082389314,163172.83071617552,165185.0702440319,176613.68806219441,141134.70108892053,103277.56379482475
2026-05-13,181513.12195638136,191051.71937631266,152731.7430037708,147558.32684839983,144174.40665275056,166726.64614586302,167369.31415577506,178846.68380499227,141341.01883794396,103327.48566982475
2026-05-14,181614.41980794386,191154.78077767984,152815.16455833623,147643.0184224965,144254.16751700838,167501.76369957396,167561.72249622917,179370.34138250691,142742.8656091842,103666.68488857475
2026-05-15,179942.6193929048,189453.29216073648,151435.2608718128,146256.25472010393,142935.138464274,165509.8014498181,165802.97716541862,177512.84498358113,142324.95108892053,103565.56379482475
2026-05-18,180212.5030293794,189727.8519904484,151658.05390159794,146480.61778773088,143148.08289176424,164885.4943202878,166091.94936390495,177836.81702947957,142473.07044316857,103601.40363857475
2026-05-19,180442.96769002394,189962.21337960855,151850.36112205693,146667.37498987932,143331.60993033845,165100.65725363742,166332.18416615104,178080.80167913777,142488.93979741662,103605.24348232475
2026-05-20,180304.59244588332,189821.46896432535,151735.29508201787,146554.3589681508,143221.74140006502,164765.5550197507,166203.1314928112,178006.7493109737,142721.70108892053,103661.56379482475
2026-05-21,180389.43512776808,189907.73014901773,151806.63732139775,146621.77115381975,143289.7581542154,165316.5659145261,166296.57978077506,178120.19805670125,142806.3430261764,103682.04426357475
2026-05-22,180379.62284139113,189897.71897958414,151798.00041954228,146615.1442769887,143281.5678771158,164268.06481589327,166315.6913530407,178250.56146002156,143277.16077519982,103795.96613857475
2026-05-25,180578.1068501802,190099.74252389566,151961.08042137334,146781.6543172719,143437.54926139314,165064.78551901827,166616.64345570182,178912.76157904012,144805.96238042443,104165.88410732475
